personId,legMode,planIndex,planElementIndex,planElementType,activityType,activityEndTime,primaryPurpose,householdId,activityLocationX,activityLocationY
102855,,0,5,activity,home,14.221,escort,30545,415616.29713404895,4548821.608384947
102855,hov3,0,6,leg,,,escort,30545,,
102855,,0,7,activity,escort,16.412,escort,30545,425966.9294700044,4525994.940857837
102855,hov3,0,8,leg,,,escort,30545,,
102855,,0,9,activity,othdiscr,16.738,escort,30545,427521.18989686,4523993.308696482
102855,hov3_teleportation,0,10,leg,,,escort,30545,,
102855,,0,11,activity,home,17.681,escort,30545,415950.4628272522,4548850.151155596
102855,hov2,0,12,leg,,,escort,30545,,
102855,,0,13,activity,escort,17.857,escort,30545,424745.99573641096,4527123.899254523
102855,hov2,0,14,leg,,,escort,30545,,
102855,,0,15,activity,shopping,17.875,escort,30545,416859.4857275931,4547341.649132594
102855,hov2,0,16,leg,,,escort,30545,,
102855,,0,17,activity,home,18.994,othdiscr,30545,416802.22381327744,4547961.392990063
102855,car,0,18,leg,,,othdiscr,30545,,
102855,,0,19,activity,othdiscr,19.765,othdiscr,30545,425489.5933678687,4529617.274953924
102855,car,0,20,leg,,,othdiscr,30545,,
102855,,0,21,activity,home,,othdiscr,30545,417024.2349707382,4547881.401539743
102856,,0,1,activity,Home,7.317,shopping,30545,417120.2873353632,4547790.019084607
102856,hov2,0,2,leg,,,shopping,30545,,
102856,,0,3,activity,shopping,11.711,shopping,30545,410062.3296297967,4556439.306341251
102856,hov2_teleportation,0,4,leg,,,shopping,30545,,
102856,,0,5,activity,home,13.341,school,30545,415688.8847297262,4548705.764209946
102856,hov2_teleportation,0,6,leg,,,school,30545,,
102856,,0,7,activity,school,15.779,school,30545,418720.6623993435,4549132.6734701665
102856,hov2_teleportation,0,8,leg,,,school,30545,,
102856,,0,9,activity,home,,school,30545,417120.2873353632,4547790.019084607
106581,,0,1,activity,Home,10.456,work,31824,416125.08766145696,4549094.040929224
106581,car,0,2,leg,,,work,31824,,
106581,,0,3,activity,work,18.85,work,31824,421898.31217563467,4557274.68759507
106581,car,0,4,leg,,,work,31824,,
106581,,0,5,activity,home,,work,31824,416125.08766145696,4549094.040929224
108173,,0,1,activity,Home,11.271,othmaint,32356,419636.5806462825,4550056.764738942
108173,walk,0,2,leg,,,othmaint,32356,,
108173,,0,3,activity,othmaint,20.945,othmaint,32356,417844.6605330027,4548020.603033517
108173,walk,0,4,leg,,,othmaint,32356,,
108173,,0,5,activity,othmaint,21.265,othmaint,32356,417967.8373967319,4547479.2840511305
108173,walk,0,6,leg,,,othmaint,32356,,
108173,,0,7,activity,home,,othmaint,32356,419636.5806462825,4550056.764738942
108174,,0,1,activity,Home,7.12,work,32356,420571.5927844488,4550248.2526848605
108174,walk_transit,0,2,leg,,,work,32356,,
108174,,0,3,activity,work,10.172,atwork,32356,420662.264092826,4560135.482995326
108174,walk,0,4,leg,,,atwork,32356,,
108174,,0,5,activity,atwork,10.884,atwork,32356,416252.7004813978,4557639.215843016
108174,walk,0,6,leg,,,atwork,32356,,
108174,,0,7,activity,work,18.668,work,32356,420672.86675352463,4560063.735125747
108174,walk_transit,0,8,leg,,,work,32356,,
108174,,0,9,activity,home,20.577,eatout,32356,419598.9711328424,4549481.40865501
108174,car,0,10,leg,,,eatout,32356,,
108174,,0,11,activity,eatout,20.637,eatout,32356,415942.39885422954,4550575.266330753
108174,car,0,12,leg,,,eatout,32356,,
108174,,0,13,activity,home,,eatout,32356,420571.5927844488,4550248.2526848605
108175,,0,1,activity,Home,14.374,eatout,32356,420834.72425479896,4550432.529931642
108175,walk,0,2,leg,,,eatout,32356,,
108175,,0,3,activity,eatout,18.035,eatout,32356,418096.6740140157,4546695.8417695165
108175,walk,0,4,leg,,,eatout,32356,,
108175,,0,5,activity,home,,eatout,32356,420834.72425479896,4550432.529931642
108176,,0,1,activity,Home,11.503,escort,32356,420238.4962381942,4549279.091102806
108176,hov3_teleportation,0,2,leg,,,escort,32356,,
108176,,0,3,activity,escort,12.153,escort,32356,416328.75957336,4547089.907381963
108176,hov3_teleportation,0,4,leg,,,escort,32356,,
108176,,0,5,activity,shopping,12.975,escort,32356,417451.2929366028,4548236.81434216
108176,hov3_teleportation,0,6,leg,,,escort,32356,,
108176,,0,7,activity,home,17.216,eatout,32356,419414.53178929386,4549795.775757652
108176,car,0,8,leg,,,eatout,32356,,
108176,,0,9,activity,eatout,18.206,eatout,32356,419078.0264957343,4546453.178210535
108176,car,0,10,leg,,,eatout,32356,,
108176,,0,11,activity,home,,eatout,32356,420238.4962381942,4549279.091102806
117191,,0,1,activity,Home,7.615,work,35539,418749.72410967434,4547551.242190304
117191,car,0,2,leg,,,work,35539,,
117191,,0,3,activity,work,20.398,work,35539,424329.5991015668,4537207.306098824
117191,car,0,4,leg,,,work,35539,,
117191,,0,5,activity,home,,work,35539,418749.72410967434,4547551.242190304
117192,,0,1,activity,Home,8.203,escort,35539,418274.4362123875,4548147.041901801
117192,walk,0,2,leg,,,escort,35539,,
117192,,0,3,activity,escort,8.543,escort,35539,416709.1020530012,4547809.760895881
117192,walk,0,4,leg,,,escort,35539,,
117192,,0,5,activity,home,10.651,shopping,35539,418346.8318962174,4547778.667074358
117192,hov2_teleportation,0,6,leg,,,shopping,35539,,
117192,,0,7,activity,shopping,13.34,shopping,35539,417027.43092853745,4548330.406587859
117192,hov2,0,8,leg,,,shopping,35539,,
117192,,0,9,activity,home,16.808,shopping,35539,418361.34420548985,4548564.012882948
117192,car,0,10,leg,,,shopping,35539,,
117192,,0,11,activity,shopping,17.069,shopping,35539,423911.98189871415,4537763.016549584
117192,car,0,12,leg,,,shopping,35539,,
117192,,0,13,activity,home,,shopping,35539,418274.4362123875,4548147.041901801
117193,,0,1,activity,Home,8.973,othdiscr,35539,418401.31974287046,4548914.429124206
117193,hov2_teleportation,0,2,leg,,,othdiscr,35539,,
117193,,0,3,activity,othdiscr,14.303,othdiscr,35539,419572.423781,4568251.183469076
117193,hov2_teleportation,0,4,leg,,,othdiscr,35539,,
117193,,0,5,activity,home,,othdiscr,35539,418401.31974287046,4548914.429124206
118499,,0,1,activity,Home,7.455,othdiscr,36022,418476.69637200714,4547758.803430754
118499,car,0,2,leg,,,othdiscr,36022,,
118499,,0,3,activity,othdiscr,15.471,othdiscr,36022,420604.7439012119,4545247.290501125
118499,ride_hail_pooled,0,4,leg,,,othdiscr,36022,,
118499,,0,5,activity,shopping,15.625,othdiscr,36022,416989.0379561174,4549911.8517498
118499,car,0,6,leg,,,othdiscr,36022,,
118499,,0,7,activity,home,,othdiscr,36022,418476.69637200714,4547758.803430754
118500,,0,1,activity,Home,11.722,othmaint,36022,418507.9466633574,4547620.349315469
118500,hov2,0,2,leg,,,othmaint,36022,,
118500,,0,3,activity,othmaint,13.454,othmaint,36022,417537.4011702652,4547945.867408133
118500,hov2,0,4,leg,,,othmaint,36022,,
118500,,0,5,activity,home,14.201,shopping,36022,419222.1056726024,4548674.189624394
118500,car,0,6,leg,,,shopping,36022,,
118500,,0,7,activity,shopping,14.817,shopping,36022,411452.6707427365,4555160.490717425
118500,car,0,8,leg,,,shopping,36022,,
118500,,0,9,activity,home,,shopping,36022,418507.9466633574,4547620.349315469
120842,,0,1,activity,Home,7.45,escort,36854,418379.9980603462,4549836.304472602
120842,walk,0,2,leg,,,escort,36854,,
120842,,0,3,activity,escort,8.102,escort,36854,415724.631623054,4544229.993006788
120842,walk,0,4,leg,,,escort,36854,,
120842,,0,5,activity,home,16.185,escort,36854,419296.0263840889,4549783.483844872
120842,ride_hail,0,6,leg,,,escort,36854,,
120842,,0,7,activity,escort,16.325,escort,36854,418177.220285411,4547235.073364258
120842,ride_hail,0,8,leg,,,escort,36854,,
120842,,0,9,activity,escort,16.344,escort,36854,416402.1179155758,4549907.9925789805
120842,ride_hail,0,10,leg,,,escort,36854,,
120842,,0,11,activity,home,,escort,36854,418379.9980603462,4549836.304472602
120843,,0,1,activity,Home,5.759,othdiscr,36854,419139.19053792255,4549728.014007978
120843,hov2,0,2,leg,,,othdiscr,36854,,
120843,,0,3,activity,othdiscr,21.32,othdiscr,36854,421274.8373393261,4546541.54315211
120843,hov2,0,4,leg,,,othdiscr,36854,,
120843,,0,5,activity,home,,othdiscr,36854,419139.19053792255,4549728.014007978
120844,,0,1,activity,Home,11.882,eatout,36854,418316.2305903268,4549290.339014668
120844,walk,0,2,leg,,,eatout,36854,,
120844,,0,3,activity,eatout,21.515,eatout,36854,422315.46415641735,4542686.762644741
120844,walk,0,4,leg,,,eatout,36854,,
120844,,0,5,activity,home,,eatout,36854,418316.2305903268,4549290.339014668
123623,,0,1,activity,Home,7.684,work,37809,418334.20124694385,4550081.527266339
123623,bike,0,2,leg,,,work,37809,,
123623,,0,3,activity,work,21.355,work,37809,422145.7964313709,4541717.645718022
123623,bike,0,4,leg,,,work,37809,,
123623,,0,5,activity,home,,work,37809,418334.20124694385,4550081.527266339
128312,,0,1,activity,Home,7.325,work,39702,420613.090095242,4547004.952001702
128312,walk_transit,0,2,leg,,,work,39702,,
128312,,0,3,activity,work,18.157,work,39702,420066.4707619498,4560194.338732178
128312,walk_transit,0,4,leg,,,work,39702,,
128312,,0,5,activity,home,18.235,shopping,39702,421850.39936711296,4546724.174746866
128312,car,0,6,leg,,,shopping,39702,,
128312,,0,7,activity,shopping,18.544,shopping,39702,420144.73805102555,4543889.88025138
128312,car,0,8,leg,,,shopping,39702,,
128312,,0,9,activity,home,,shopping,39702,420613.090095242,4547004.952001702
128364,,0,1,activity,Home,14.635,work,39724,421933.76829950785,4546608.909568902
128364,walk,0,2,leg,,,work,39724,,
128364,,0,3,activity,work,17.612,work,39724,417419.45455445664,4549369.399451038
128364,walk,0,4,leg,,,work,39724,,
128364,,0,5,activity,home,,work,39724,421933.76829950785,4546608.909568902
128365,,0,1,activity,Home,8.185,school,39724,422006.82642122736,4547163.728741716
128365,walk_transit,0,2,leg,,,school,39724,,
128365,,0,3,activity,school,17.476,school,39724,416358.1208160391,4550362.964887493
128365,walk_transit,0,4,leg,,,school,39724,,
128365,,0,5,activity,othdiscr,17.866,school,39724,401264.188464291,4507870.385434906
128365,walk_transit,0,6,leg,,,school,39724,,
128365,,0,7,activity,home,18.049,eatout,39724,422283.0807574451,4546897.2331796605
128365,hov2,0,8,leg,,,eatout,39724,,
128365,,0,9,activity,eatout,18.857,eatout,39724,421307.52939976053,4547377.486469854
128365,hov2,0,10,leg,,,eatout,39724,,
128365,,0,11,activity,othmaint,19.308,eatout,39724,418598.4534144719,4546295.84052088
128365,hov2,0,12,leg,,,eatout,39724,,
128365,,0,13,activity,home,,eatout,39724,422006.82642122736,4547163.728741716
128366,,0,1,activity,Home,7.984,school,39724,422862.059729445,4548152.86593474
128366,walk,0,2,leg,,,school,39724,,
128366,,0,3,activity,school,15.43,school,39724,419325.7662240474,4549634.113396999
128366,walk,0,4,leg,,,school,39724,,
128366,,0,5,activity,home,,school,39724,422862.059729445,4548152.86593474
128367,,0,1,activity,Home,12.781,school,39724,421850.39936711296,4546724.174746866
128367,walk,0,2,leg,,,school,39724,,
128367,,0,3,activity,school,18.293,school,39724,421571.4147232789,4543314.638668568
128367,walk,0,4,leg,,,school,39724,,
128367,,0,5,activity,home,,school,39724,421850.39936711296,4546724.174746866
131968,,0,1,activity,Home,5.275,work,41103,419998.6103884303,4545515.323673452
131968,walk_transit,0,2,leg,,,work,41103,,
131968,,0,3,activity,work,12.061,atwork,41103,426275.1933347287,4512881.1598205045
131968,walk,0,4,leg,,,atwork,41103,,
131968,,0,5,activity,atwork,12.296,atwork,41103,426064.1325892069,4512297.228241
131968,walk,0,6,leg,,,atwork,41103,,
131968,,0,7,activity,work,21.266,work,41103,426207.6620157046,4512976.687468344
131968,hov3_teleportation,0,8,leg,,,work,41103,,
131968,,0,9,activity,eatout,21.793,work,41103,426062.7240947345,4512679.5653095255
131968,walk_transit,0,10,leg,,,work,41103,,
131968,,0,11,activity,home,,work,41103,419998.6103884303,4545515.323673452
134065,,0,1,activity,Home,8.483,work,41849,420011.4224541139,4545589.443793004
134065,car,0,2,leg,,,work,41849,,
134065,,0,3,activity,work,16.199,work,41849,420259.45007777214,4544857.691054166
134065,car,0,4,leg,,,work,41849,,
134065,,0,5,activity,home,,work,41849,420011.4224541139,4545589.443793004
137947,,0,1,activity,Home,5.969,work,43235,420463.9974466315,4549046.007788581
137947,hov2,0,2,leg,,,work,43235,,
137947,,0,3,activity,othdiscr,7.101,work,43235,421363.27940114663,4523226.686402231
137947,hov2_teleportation,0,4,leg,,,work,43235,,
137947,,0,5,activity,work,13.189,work,43235,423525.3039503092,4503632.594399066
137947,hov2_teleportation,0,6,leg,,,work,43235,,
137947,,0,7,activity,work,13.552,atwork,43235,423788.6779600333,4503200.9508688245
137947,walk,0,8,leg,,,atwork,43235,,
137947,,0,9,activity,atwork,13.61,atwork,43235,417416.18077266094,4510105.1133029945
137947,walk,0,10,leg,,,atwork,43235,,
137947,,0,11,activity,work,14.695,work,43235,425495.1568557902,4526529.560036545
137947,hov2,0,12,leg,,,work,43235,,
137947,,0,13,activity,home,18.553,eatout,43235,419499.290241905,4548724.925423424
137947,walk_transit,0,14,leg,,,eatout,43235,,
137947,,0,15,activity,eatout,20.209,eatout,43235,419722.96341659385,4544232.836192361
137947,walk_transit,0,16,leg,,,eatout,43235,,
137947,,0,17,activity,home,,eatout,43235,420463.9974466315,4549046.007788581
137948,,0,1,activity,Home,7.229,work,43235,419647.2846484957,4548838.888166665
137948,walk,0,2,leg,,,work,43235,,
137948,,0,3,activity,work,10.501,atwork,43235,417383.21302269434,4548678.856581031
137948,walk,0,4,leg,,,atwork,43235,,
137948,,0,5,activity,atwork,10.802,atwork,43235,417281.7628540876,4549759.817873587
137948,walk,0,6,leg,,,atwork,43235,,
137948,,0,7,activity,work,17.473,work,43235,417571.01812691765,4548624.971612667
137948,ride_hail_pooled,0,8,leg,,,work,43235,,
137948,,0,9,activity,home,,work,43235,419647.2846484957,4548838.888166665
139218,,0,1,activity,Home,6.342,work,43813,421606.0949865062,4548709.789078014
139218,hov3_teleportation,0,2,leg,,,work,43813,,
139218,,0,3,activity,work,12.233,work,43813,413565.3973591627,4510075.0413652975
139218,hov3,0,4,leg,,,work,43813,,
139218,,0,5,activity,home,13.663,work,43813,423177.5623137945,4548729.39159176
139218,drive_transit,0,6,leg,,,work,43813,,
139218,,0,7,activity,work,18.317,work,43813,414196.67074497696,4510336.925640807
139218,drive_transit,0,8,leg,,,work,43813,,
139218,,0,9,activity,home,,work,43813,421606.0949865062,4548709.789078014
139219,,0,1,activity,Home,7.458,work,43813,421839.28920558654,4548837.160972682
139219,car,0,2,leg,,,work,43813,,
139219,,0,3,activity,work,18.399,work,43813,420578.0693440347,4568185.037172001
139219,car,0,4,leg,,,work,43813,,
139219,,0,5,activity,othmaint,18.402,work,43813,417024.7163508636,4548792.787174049
139219,car,0,6,leg,,,work,43813,,
139219,,0,7,activity,shopping,18.862,work,43813,418526.0080531436,4546027.700957906
139219,car,0,8,leg,,,work,43813,,
139219,,0,9,activity,eatout,18.905,work,43813,418373.46277728607,4545951.54145512
139219,car,0,10,leg,,,work,43813,,
139219,,0,11,activity,home,,work,43813,421839.28920558654,4548837.160972682
139220,,0,1,activity,Home,7.969,school,43813,420618.0316221758,4548782.417385248
139220,bike,0,2,leg,,,school,43813,,
139220,,0,3,activity,school,15.987,school,43813,418760.32447038253,4546375.493512798
139220,bike,0,4,leg,,,school,43813,,
139220,,0,5,activity,home,,school,43813,420618.0316221758,4548782.417385248
139221,,0,1,activity,Home,8.046,school,43813,423069.2506465928,4548581.855264333
139221,hov3,0,2,leg,,,school,43813,,
139221,,0,3,activity,social,9.96,school,43813,424353.1222171601,4536012.604812602
139221,hov2_teleportation,0,4,leg,,,school,43813,,
139221,,0,5,activity,school,18.349,school,43813,422274.7500491875,4543341.88502376
139221,hov3_teleportation,0,6,leg,,,school,43813,,
139221,,0,7,activity,home,,school,43813,423069.2506465928,4548581.855264333
141105,,0,1,activity,Home,6.941,work,44517,421067.0552835523,4548070.914268725
141105,hov2,0,2,leg,,,work,44517,,
141105,,0,3,activity,work,13.579,atwork,44517,425167.58162406547,4528346.792479867
141105,walk,0,4,leg,,,atwork,44517,,
141105,,0,5,activity,atwork,13.966,atwork,44517,424582.3765095045,4527183.944752152
141105,walk,0,6,leg,,,atwork,44517,,
141105,,0,7,activity,work,23.182,work,44517,425186.79026201327,4527519.396704718
141105,hov2_teleportation,0,8,leg,,,work,44517,,
141105,,0,9,activity,home,,work,44517,421067.0552835523,4548070.914268725
143508,,0,1,activity,Home,5.175,work,45201,421665.4883540027,4548511.543056445
143508,car,0,2,leg,,,work,45201,,
143508,,0,3,activity,eatout,6.178,work,45201,420074.76987945824,4507431.320677427
143508,car,0,4,leg,,,work,45201,,
143508,,0,5,activity,work,9.051,atwork,45201,412977.6772335732,4506847.985646104
143508,walk,0,6,leg,,,atwork,45201,,
143508,,0,7,activity,atwork,13.349,atwork,45201,413205.0797646321,4506236.514602146
143508,walk,0,8,leg,,,atwork,45201,,
143508,,0,9,activity,eatout,13.366,atwork,45201,413266.7123028151,4505634.008187741
143508,walk,0,10,leg,,,atwork,45201,,
143508,,0,11,activity,eatout,13.643,atwork,45201,413073.0809422693,4506301.972669923
143508,walk,0,12,leg,,,atwork,45201,,
143508,,0,13,activity,work,15.162,work,45201,413421.1472902235,4506839.828548632
143508,car,0,14,leg,,,work,45201,,
143508,,0,15,activity,shopping,15.904,work,45201,419615.0319912369,4506110.083184481
143508,car,0,16,leg,,,work,45201,,
143508,,0,17,activity,home,,work,45201,421665.4883540027,4548511.543056445
143509,,0,1,activity,Home,12.614,work,45201,422184.3835128408,4547841.09469423
143509,car,0,2,leg,,,work,45201,,
143509,,0,3,activity,work,22.348,work,45201,423100.453494432,4541561.301965962
143509,car,0,4,leg,,,work,45201,,
143509,,0,5,activity,shopping,22.851,work,45201,423612.090784868,4537250.997229222
143509,car,0,6,leg,,,work,45201,,
143509,,0,7,activity,home,,work,45201,422184.3835128408,4547841.09469423
145449,,0,1,activity,Home,8.501,othdiscr,45794,417980.4257560217,4547246.077366419
145449,walk,0,2,leg,,,othdiscr,45794,,
145449,,0,3,activity,othdiscr,16.325,othdiscr,45794,416768.3714209061,4547509.713219068
145449,walk,0,4,leg,,,othdiscr,45794,,
145449,,0,5,activity,othdiscr,16.476,othdiscr,45794,418116.4989806353,4548965.505352153
145449,walk,0,6,leg,,,othdiscr,45794,,
145449,,0,7,activity,home,,othdiscr,45794,417980.4257560217,4547246.077366419
148170,,0,1,activity,Home,17.533,work,46925,418625.2300651348,4545235.4265935095
148170,walk_transit,0,2,leg,,,work,46925,,
148170,,0,3,activity,work,22.296,work,46925,417762.5491204006,4563112.523724346
148170,walk_transit,0,4,leg,,,work,46925,,
148170,,0,5,activity,home,,work,46925,418625.2300651348,4545235.4265935095
154190,,0,1,activity,Home,7.023,work,49155,415761.6844222509,4544177.435032825
154190,car,0,2,leg,,,work,49155,,
